B_BCTRD_FRGL,B_ENTRBC_CLOC,B_ENTRC_FACM,E. faecalis,E. coli,K. pneumoniae,P. mirabilis,P. aeruginosa,B_SERRT_MRCS,S. aureus,S. cons.,B_STPHY_CPTS,S. epidermidis,S. hominis,S. pneumoniae,Other sp.,Clinical ward,ICU ward,Outpatient,Male gender,Patient age,Isolation year
0.0,0.0,0.0,0.0,0.5455676866169579,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,0.00016138473853588575,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,0.0020853192912875795,-0.0021976054126771616,0.0,-0.0031813947722864055,-0.02521994464489985,-0.010362878218935945
0.0,0.0,0.0,0.0,0.5455676866169579,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,0.00016138473853588575,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,0.0020853192912875795,-0.0021976054126771616,0.0,-0.0031813947722864055,-0.02521994464489985,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.004593850941477795,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.004593850941477795,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.004593850941477795,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.004593850941477795,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,-0.005408831397816616,8.477309423171597e-05,0.0,0.00016138473853588575,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,0.0020853192912875795,-0.0021976054126771616,0.0,0.00020058210536683108,-0.016389427265316947,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,-0.005408831397816616,8.477309423171597e-05,0.0,0.00016138473853588575,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,0.0020853192912875795,-0.0021976054126771616,0.0,0.00020058210536683108,-0.016389427265316947,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.004593850941477795,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,-0.006237689127652379,-0.0005866729918042601,0.0,-0.0031813947722864055,-0.018752952371620835,-0.010362878218935945
0.0,0.0,0.0,0.0,-0.39710930207151013,-0.019806588859025975,0.0,0.0,0.0,0.000101090157836492,8.477309423171597e-05,0.0,-0.005344014493370963,3.5334596673042284e-06,0.0001100973199175681,-0.029644564977020338,0.0020853192912875795,-0.0021976054126771616,0.0,0.00020058210536683108,-0.025053759947852916,-0.010362878218935945
